age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_spend,online_spend_ratio,age_group,income_group,tech_adoption_score
18,78560,8.2,8,1.5,9,4,21,14,97610,130168,8,3,1,9,5,8,3,1,4,2,4,Other,Tier 2,Store,227778,0.4285312892377666,GenZ,Lower-Mid,6.18
41,72353,9.9,2,0.5,5,7,44,7,78650,133019,9,1,4,2,2,8,5,4,10,4,9,Female,Tier 3,Store,211669,0.37157070709456747,GenX,Lower-Mid,6.459999999999999
27,238793,4.8,6,1.0,2,6,10,10,14152,38058,4,5,5,10,5,7,10,9,5,1,9,Female,Tier 3,Store,52210,0.2710591840643555,Millennial,High,3.72
52,138001,5.2,11,1.2,1,10,26,16,141162,20954,7,1,7,2,2,3,2,4,5,2,1,Male,Tier 3,Store,162116,0.8707468726097363,Boomer,Middle,4.52
41,208198,9.1,4,6.0,5,5,31,1,20331,29248,9,8,2,9,3,1,2,6,10,1,8,Female,Tier 1,Store,49579,0.4100728130861857,GenX,High,6.840000000000001
45,86641,8.8,12,3.4,8,3,1,17,57498,60126,3,8,1,2,4,2,1,2,5,3,5,Female,Tier 2,Store,117624,0.48882881044684756,GenX,Lower-Mid,6.4
53,66712,4.3,14,2.8,10,9,1,8,53161,146896,1,1,7,5,5,8,4,5,10,5,4,Other,Tier 1,Store,200057,0.26572926715885975,Boomer,Lower-Mid,6.08
33,198261,3.4,12,1.8,4,3,29,6,29881,4321,9,4,6,3,3,9,10,5,5,4,4,Male,Tier 3,Online,34202,0.8736623589263786,Millennial,Upper-Mid,3.12
57,203856,5.8,6,3.7,4,3,21,9,66921,14266,5,0,6,5,5,6,3,9,7,5,6,Other,Tier 1,Store,81187,0.8242822126695161,Boomer,High,4.46
33,145085,3.1,3,2.2,4,3,21,7,82997,117911,1,7,4,10,3,4,1,10,1,6,8,Other,Tier 2,Store,200908,0.4131094829474187,Millennial,Middle,3.0799999999999996
76,83285,4.3,6,2.9,8,8,23,12,97051,85209,7,8,4,1,3,4,9,5,2,4,6,Other,Tier 3,Store,182260,0.5324865576648744,Silent,Lower-Mid,5.5
34,130278,4.6,7,3.3,7,2,26,1,37298,117983,8,3,6,4,1,10,3,10,1,1,6,Male,Tier 1,Store,155281,0.2401968045028046,Millennial,Middle,4.3
68,189021,8.2,10,3.0,1,4,10,9,44487,84506,2,4,3,5,6,6,5,9,4,1,2,Other,Tier 2,Store,128993,0.34487917949035996,Silent,Upper-Mid,4.88
71,180201,8.8,3,2.6,10,8,12,16,93295,6078,3,9,5,2,9,1,9,6,6,9,3,Male,Tier 2,Online,99373,0.938836504885633,Silent,Upper-Mid,7.640000000000001
32,39512,8.3,5,1.2,6,1,26,15,18077,43308,10,4,2,1,8,6,1,2,9,1,2,Female,Tier 1,Store,61385,0.29448562352366214,Millennial,Low,4.96
33,117077,4.4,13,2.6,4,3,14,11,24256,136805,10,9,1,10,10,2,10,2,5,5,10,Other,Tier 2,Store,161061,0.15060132496383358,Millennial,Middle,3.6800000000000006
32,225103,5.8,12,3.9,2,4,47,5,72025,18522,5,0,4,2,5,5,6,2,4,3,1,Other,Tier 2,Online,90547,0.7954432504666085,Millennial,High,4.3
74,209626,5.1,8,3.5,3,6,47,14,141243,21128,4,1,6,7,9,10,2,10,4,6,1,Female,Tier 2,Store,162371,0.8698782418042631,Silent,High,4.54
51,17064,6.4,2,2.9,4,2,48,14,19533,134402,10,1,4,1,3,9,4,5,3,3,3,Male,Tier 3,Store,153935,0.12689122032026504,Boomer,Low,4.34
28,110614,7.5,7,3.6,10,7,16,15,37820,91292,1,8,2,8,1,9,1,3,9,3,10,Other,Tier 3,Store,129112,0.29292397298469547,Millennial,Middle,7.12
18,197639,5.0,13,0.9,7,3,38,2,39375,30505,10,6,7,10,1,1,8,1,4,9,3,Female,Tier 1,Store,69880,0.5634659416141957,GenZ,Upper-Mid,4.18
32,132639,4.0,1,2.3,1,8,8,12,36986,123196,10,1,7,9,3,4,10,5,9,10,8,Other,Tier 2,Store,160182,0.23089985141901087,Millennial,Middle,3.8600000000000003
43,45011,9.1,7,2.4,1,2,22,17,120308,49407,10,5,1,6,4,6,8,3,3,8,9,Other,Tier 2,Store,169715,0.708882538373155,GenX,Low,4.72
68,86152,8.1,1,1.1,3,9,3,2,28160,118395,2,9,4,2,2,10,5,6,9,4,4,Female,Tier 2,Store,146555,0.19214629320050494,Silent,Lower-Mid,5.86
21,219583,6.7,4,3.2,2,4,14,3,20094,61833,8,9,4,1,7,8,5,4,7,2,8,Other,Tier 1,Store,81927,0.2452671280530228,GenZ,High,4.52
60,25960,3.9,4,3.4,3,8,42,4,29666,41698,2,3,6,9,5,4,5,1,6,10,7,Male,Tier 2,Store,71364,0.4156997926125217,Boomer,Low,4.4399999999999995
22,239600,7.7,12,2.7,3,4,30,19,35555,131911,7,3,2,4,8,10,3,9,3,3,6,Male,Tier 3,Store,167466,0.21231175283341097,GenZ,High,5.02
52,136789,5.7,5,2.8,1,6,5,5,144336,5470,10,9,7,5,5,10,1,1,7,8,1,Other,Tier 2,Online,149806,0.963486108700586,Boomer,Middle,4.24
30,73920,1.6,2,1.7,6,8,25,6,88035,23379,2,0,2,8,6,6,6,6,5,8,10,Male,Tier 3,Store,111414,0.7901610210565997,Millennial,Lower-Mid,3.78
27,36387,4.9,14,1.7,8,5,0,19,35278,37383,4,8,3,5,7,5,3,9,4,6,2,Other,Tier 1,Store,72661,0.48551492547583985,Millennial,Low,4.9
28,161396,6.9,14,0.7,5,6,21,12,10956,93270,10,2,7,1,1,7,8,6,1,2,5,Female,Tier 1,Store,104226,0.10511772494387198,Millennial,Upper-Mid,5.1
35,78960,5.6,12,2.3,1,2,29,13,92763,141452,8,5,5,4,10,4,1,9,2,10,9,Male,Tier 1,Store,234215,0.3960591763977542,Millennial,Lower-Mid,3.3
51,137994,7.0,11,1.7,10,4,21,6,36353,41345,7,0,3,7,9,10,3,8,4,1,4,Other,Tier 2,Store,77698,0.4678756209941054,Boomer,Middle,5.9399999999999995
56,217851,6.9,12,1.5,7,5,32,10,141537,65627,5,4,6,8,10,7,6,5,1,9,6,Other,Tier 1,Store,207164,0.6832123341893379,Boomer,High,5.46
58,47628,3.8,6,2.6,10,1,4,11,33180,2990,10,1,7,2,8,2,4,1,10,3,10,Other,Tier 2,Online,36170,0.9173348078518109,Boomer,Low,4.24
59,136269,7.4,6,2.0,9,7,35,17,130424,144003,8,6,5,6,10,6,7,9,5,2,4,Female,Tier 3,Store,274427,0.4752593585908092,Boomer,Middle,6.56
67,221168,7.6,14,0.7,7,6,45,17,118607,98665,3,7,6,6,7,3,8,6,4,4,2,Other,Tier 2,Store,217272,0.545891785411834,Silent,High,5.779999999999999
40,62452,5.9,8,1.8,9,4,9,1,125888,38233,10,9,5,4,4,7,5,6,9,8,4,Other,Tier 1,Store,164121,0.7670438274200133,GenX,Lower-Mid,5.32
24,56098,6.0,13,2.3,10,4,0,2,116227,8412,7,9,1,5,1,8,7,9,1,4,1,Male,Tier 3,Online,124639,0.9325090862410642,GenZ,Low,5.66
76,216531,6.0,10,1.1,9,3,11,19,94280,108775,8,4,3,4,2,1,9,2,2,5,8,Other,Tier 1,Store,203055,0.4643076998842678,Silent,High,5.0200000000000005
56,185307,9.0,12,3.0,2,1,48,6,21194,121433,2,8,1,10,1,1,1,3,10,9,8,Other,Tier 1,Store,142627,0.14859739039592784,Boomer,Upper-Mid,4.8
20,101861,6.8,1,2.6,8,6,2,0,23827,57142,10,5,2,8,6,6,6,5,5,3,2,Female,Tier 3,Store,80969,0.29427311687188923,GenZ,Lower-Mid,6.040000000000001
29,42949,6.2,4,1.4,7,5,9,19,82588,110617,4,2,7,9,4,10,8,1,8,10,2,Female,Tier 1,Store,193205,0.4274630573742916,Millennial,Low,5.159999999999999
24,168893,6.9,12,3.5,7,6,0,1,47692,130464,8,2,6,1,9,10,7,1,3,5,7,Male,Tier 3,Store,178156,0.2676979725633714,GenZ,Upper-Mid,6.0600000000000005
66,217684,6.9,2,4.3,2,10,18,17,111330,11988,9,3,2,8,2,5,2,10,4,5,10,Other,Tier 3,Store,123318,0.9027879141731134,Silent,High,6.0200000000000005
43,168104,5.8,11,2.4,1,1,17,19,138654,15186,2,6,7,8,2,3,2,2,4,4,5,Female,Tier 2,Store,153840,0.9012870514820592,GenX,Upper-Mid,3.2
50,88537,3.3,8,2.2,4,2,44,13,109088,44256,3,5,5,10,6,7,6,5,6,8,6,Female,Tier 1,Store,153344,0.7113939899833055,GenX,Lower-Mid,2.96
54,161375,6.2,12,2.1,7,7,30,4,70896,46732,2,3,7,9,1,5,2,4,6,4,2,Other,Tier 2,Store,117628,0.6027136396096168,Boomer,Upper-Mid,5.7
65,131003,7.2,4,1.8,6,9,48,11,49745,147777,5,5,4,7,10,2,5,4,3,5,2,Female,Tier 3,Store,197522,0.25184536406071223,Boomer,Middle,6.24
32,228065,6.6,14,1.3,10,6,21,1,55212,143143,9,2,5,6,3,1,1,3,4,4,7,Female,Tier 1,Store,198355,0.27834942401250284,Millennial,High,6.1
19,158375,5.0,8,2.6,2,6,3,9,70865,91230,5,8,5,8,7,7,1,8,9,10,1,Male,Tier 3,Store,162095,0.43718189950337766,GenZ,Upper-Mid,4.12
58,65701,5.6,13,1.5,7,5,40,12,82614,51489,7,7,1,5,8,4,4,4,10,9,9,Male,Tier 3,Store,134103,0.6160488579673833,Boomer,Lower-Mid,4.9399999999999995
24,65511,8.0,2,0.0,10,5,9,13,123818,32109,9,0,5,2,6,9,10,9,3,3,9,Male,Tier 2,Store,155927,0.7940767153860461,GenZ,Lower-Mid,6.2
49,95664,2.6,13,5.1,9,6,9,0,114391,124155,1,5,2,4,1,2,9,1,6,8,9,Female,Tier 1,Store,238546,0.47953434557695374,GenX,Lower-Mid,5.06
21,164352,4.5,14,4.7,2,2,14,8,98285,20907,3,1,3,2,6,7,10,6,1,9,8,Other,Tier 1,Store,119192,0.8245939324786898,GenZ,Upper-Mid,3.54
37,54427,6.3,4,2.6,10,10,4,0,69257,33089,4,1,5,5,10,5,4,9,5,1,9,Other,Tier 3,Store,102346,0.6766947413675181,GenX,Low,7.040000000000001
67,112180,8.1,12,0.8,5,6,49,8,128011,125362,5,9,7,4,1,2,9,10,10,1,6,Female,Tier 3,Store,253373,0.5052274709617837,Silent,Middle,5.6
70,118550,9.6,9,5.5,2,4,42,10,10468,103170,7,6,6,4,9,5,1,7,5,6,4,Male,Tier 2,Store,113638,0.09211707351414139,Silent,Middle,6.14
53,153039,7.8,5,3.2,1,3,44,6,146971,39720,9,2,7,9,8,2,3,8,6,6,6,Other,Tier 3,Store,186691,0.7872420202366477,Boomer,Middle,4.5600000000000005
49,152733,4.8,6,2.0,7,7,16,0,20843,19943,8,0,2,3,7,8,1,10,6,8,10,Female,Tier 3,Store,40786,0.5110331976658657,GenX,Middle,5.12
45,92952,2.5,10,4.5,2,5,17,0,121658,142072,9,9,5,6,8,8,10,4,10,6,4,Other,Tier 3,Store,263730,0.46129753914988814,GenX,Lower-Mid,3.3
30,81046,9.7,12,1.2,6,10,47,8,89303,45878,8,8,4,7,9,5,7,7,3,1,6,Other,Tier 2,Store,135181,0.6606179862554649,Millennial,Lower-Mid,7.32
18,121918,4.3,9,0.0,7,3,49,14,76133,141830,7,5,2,4,8,6,3,6,4,2,10,Male,Tier 3,Store,217963,0.3492932286672509,GenZ,Middle,3.72
77,50200,6.3,9,1.7,1,8,4,15,58325,100242,6,0,5,10,6,10,10,4,8,6,3,Male,Tier 2,Store,158567,0.36782558792182485,Silent,Low,4.66
73,82442,5.8,7,3.4,9,5,7,2,57246,77096,7,8,4,7,1,5,7,5,8,4,5,Male,Tier 1,Store,134342,0.4261213916720013,Silent,Lower-Mid,5.8
52,207743,5.9,11,5.5,6,3,45,2,16433,101429,1,2,1,10,10,3,8,10,2,3,4,Male,Tier 2,Store,117862,0.1394257691198181,Boomer,High,5.26
65,106070,3.7,2,1.6,2,9,26,13,147719,60012,4,8,7,7,7,5,8,2,10,4,1,Female,Tier 2,Store,207731,0.7111071530007558,Boomer,Lower-Mid,4.0
47,73168,9.6,7,1.0,1,2,24,4,39635,71363,5,1,7,8,8,10,6,6,10,9,3,Female,Tier 2,Store,110998,0.35707850591902557,GenX,Lower-Mid,4.64
71,63322,4.3,9,2.5,1,3,25,16,3429,87923,5,0,7,7,10,1,4,3,6,9,4,Female,Tier 1,Store,91352,0.03753612400385323,Silent,Lower-Mid,3.02
53,228056,6.3,2,2.5,2,3,44,9,92394,1784,8,6,2,1,4,4,8,8,1,9,1,Female,Tier 2,Online,94178,0.9810571471044193,Boomer,High,4.0200000000000005
74,183768,5.1,7,4.9,9,1,22,15,125960,53137,5,9,4,7,3,8,3,5,8,6,9,Other,Tier 2,Store,179097,0.7033060296934064,Silent,Upper-Mid,5.0200000000000005
72,85246,7.2,12,2.8,2,7,40,17,90061,143908,5,1,2,9,6,3,9,6,5,6,9,Other,Tier 2,Store,233969,0.38492706298697693,Silent,Lower-Mid,5.24
42,184964,5.6,7,5.2,1,6,22,12,12631,59949,5,2,2,3,8,4,1,5,8,5,9,Other,Tier 2,Store,72580,0.17402865803251585,GenX,Upper-Mid,4.68
33,30583,5.4,3,4.3,4,6,28,17,43568,92037,8,6,1,9,5,6,10,5,5,1,8,Male,Tier 2,Store,135605,0.32128608827108146,Millennial,Low,5.0200000000000005
75,97720,8.2,6,3.7,9,6,32,16,76565,120727,8,0,5,7,8,5,8,8,9,5,3,Female,Tier 1,Store,197292,0.3880795977535835,Silent,Lower-Mid,7.0200000000000005
36,201287,5.4,8,0.6,8,7,17,3,20063,10844,7,7,6,3,10,6,9,10,9,8,8,Other,Tier 1,Online,30907,0.6491409713009998,GenX,Upper-Mid,5.28
18,170925,8.8,10,2.0,7,6,6,3,7865,57585,7,6,1,9,10,6,7,10,2,7,4,Other,Tier 3,Store,65450,0.12016806722689076,GenZ,Upper-Mid,6.5200000000000005
22,152181,3.5,8,2.8,8,9,31,14,129986,58649,9,2,2,5,10,10,3,10,10,5,3,Male,Tier 1,Store,188635,0.6890873909931879,GenZ,Middle,5.36
68,74757,5.5,14,0.0,2,5,40,3,122181,57637,7,4,1,6,1,2,2,6,1,1,7,Male,Tier 1,Store,179818,0.6794703533572835,Silent,Lower-Mid,3.6
39,21659,4.3,3,1.6,5,1,6,12,69194,31380,8,1,4,7,10,1,8,3,10,2,8,Female,Tier 1,Store,100574,0.6879909320500328,GenX,Low,3.2399999999999998
41,16238,6.1,6,2.1,7,1,7,17,67315,25973,6,1,5,2,10,10,7,10,7,3,6,Female,Tier 3,Store,93288,0.7215826258468399,GenX,Low,4.46
60,136270,3.3,2,1.5,1,1,49,5,112469,73717,1,8,7,10,4,4,9,1,4,8,2,Other,Tier 1,Store,186186,0.604067975035717,Boomer,Middle,2.02
62,134211,7.2,14,5.2,6,2,20,4,124538,149139,3,9,5,10,8,3,8,4,8,2,5,Other,Tier 3,Store,273677,0.45505468124833287,Boomer,Middle,5.52
69,30064,7.4,2,3.1,7,4,41,0,90449,140287,1,1,5,6,3,1,5,3,8,10,3,Other,Tier 3,Store,230736,0.3920021149712225,Silent,Low,5.78
54,177187,9.0,13,2.2,8,6,16,5,61921,7289,5,8,2,7,5,10,5,6,10,6,6,Other,Tier 3,Online,69210,0.8946828492992343,Boomer,Upper-Mid,6.840000000000001
70,178024,7.7,8,0.1,5,7,32,1,83021,48642,9,4,2,8,2,6,9,6,9,1,10,Other,Tier 2,Store,131663,0.6305568003159582,Silent,Upper-Mid,5.5
53,151692,7.7,11,1.8,8,5,29,4,119992,134867,10,0,5,5,1,3,5,10,10,4,2,Female,Tier 2,Store,254859,0.4708171969598876,Boomer,Middle,6.04
53,114790,7.4,10,4.6,10,7,1,15,55628,125728,10,3,6,7,1,7,9,9,1,6,2,Male,Tier 3,Store,181356,0.3067337171088908,Boomer,Middle,7.279999999999999
21,117985,5.6,5,1.7,1,2,45,3,4102,32032,6,9,6,6,2,9,9,8,8,2,9,Male,Tier 2,Store,36134,0.11352189074002325,GenZ,Middle,3.1799999999999997
53,59258,9.2,5,2.0,4,6,35,12,143889,60669,3,3,1,9,6,9,10,9,7,7,1,Female,Tier 3,Store,204558,0.70341419059631,Boomer,Low,6.08
69,150542,7.1,11,0.8,6,3,21,6,40699,147924,9,8,5,9,7,2,6,2,7,7,10,Other,Tier 2,Store,188623,0.2157690207450841,Silent,Middle,4.8
70,168075,10.9,4,2.7,4,9,31,8,95817,99682,8,2,2,8,3,9,4,8,8,4,4,Female,Tier 2,Store,195499,0.4901150389516059,Silent,Upper-Mid,7.5
35,173643,9.5,11,2.9,5,10,48,0,46853,8534,6,9,6,6,9,7,10,1,5,4,4,Other,Tier 3,Online,55387,0.8459205228663765,Millennial,Upper-Mid,7.38
67,39668,6.7,10,2.7,2,10,24,4,140746,82904,7,7,1,10,6,4,10,8,1,2,1,Female,Tier 1,Store,223650,0.6293136597361949,Silent,Low,5.619999999999999
33,92259,6.8,4,1.0,7,4,48,19,29259,116861,1,9,7,4,1,10,9,4,10,9,7,Female,Tier 1,Store,146120,0.2002395291541199,Millennial,Lower-Mid,5.12
58,127192,7.7,8,3.2,9,5,7,10,70943,112967,8,1,3,7,6,4,3,2,3,2,5,Male,Tier 3,Store,183910,0.38574846392257084,Boomer,Middle,6.5200000000000005
35,111576,9.2,3,2.0,7,5,32,16,103975,142994,9,2,1,9,1,7,4,3,1,10,9,Male,Tier 2,Store,246969,0.42100425559483173,Millennial,Middle,6.4799999999999995
39,120481,2.9,11,2.8,1,2,28,12,51041,61842,9,7,7,4,7,10,9,5,3,10,1,Female,Tier 1,Store,112883,0.4521584295243748,GenX,Middle,2.3200000000000003
19,126505,8.6,3,3.5,2,4,16,19,3067,146322,2,6,2,4,3,4,7,1,9,7,8,Male,Tier 1,Store,149389,0.020530293395096023,GenZ,Middle,5.34
38,178118,6.7,8,3.0,8,7,39,1,119680,105315,5,6,1,1,10,10,9,8,8,6,8,Female,Tier 1,Store,224995,0.5319229316207027,GenX,Upper-Mid,6.279999999999999
53,217049,8.2,3,3.3,1,2,44,15,134557,72508,6,3,4,5,9,5,5,10,1,6,5,Female,Tier 3,Store,207065,0.6498297636008017,Boomer,High,4.54
61,223327,4.6,12,3.4,2,5,1,18,79163,99264,5,3,2,4,1,4,5,5,4,7,2,Female,Tier 2,Store,178427,0.4436716416237453,Boomer,High,3.9199999999999995
56,20397,4.5,2,3.6,5,5,48,19,69941,102765,7,2,5,3,4,6,10,4,8,3,9,Other,Tier 2,Store,172706,0.40497145437911825,Boomer,Low,4.5200000000000005
64,114925,6.7,13,3.8,6,5,38,8,38359,26076,7,9,2,2,6,4,5,4,5,1,7,Female,Tier 3,Hybrid,64435,0.5953131062310856,Boomer,Middle,5.64
56,98481,8.0,11,4.1,1,7,47,3,60490,140427,7,0,1,9,7,8,4,5,6,5,7,Other,Tier 2,Store,200917,0.3010695959027857,Boomer,Lower-Mid,5.62
46,168305,3.5,13,3.1,1,10,48,17,138532,18664,8,3,3,8,9,3,9,7,8,10,1,Other,Tier 2,Store,157196,0.8812692434922008,GenX,Upper-Mid,4.220000000000001
71,229408,5.2,13,3.6,2,7,30,9,145231,40524,3,9,5,9,4,1,5,9,4,10,4,Other,Tier 1,Store,185755,0.7818416731716509,Silent,High,4.6
43,75308,3.6,5,2.7,3,8,3,14,133304,84782,7,0,1,2,6,2,1,5,1,7,4,Female,Tier 2,Store,218086,0.6112451051420082,GenX,Lower-Mid,4.18
38,215798,6.8,11,3.4,9,1,41,12,73588,6609,3,9,6,9,6,1,6,9,7,6,5,Other,Tier 3,Hybrid,80197,0.917590433557365,GenX,High,5.4
34,209291,10.0,3,1.9,3,3,25,15,105126,66507,1,7,1,1,5,9,8,6,6,1,2,Female,Tier 3,Store,171633,0.6125045882784779,Millennial,High,5.58
33,249430,5.3,6,0.2,8,1,8,9,104265,6800,4,6,1,3,9,4,4,3,8,4,10,Female,Tier 1,Online,111065,0.938774591455454,Millennial,High,3.96
77,16130,7.6,11,4.4,6,7,30,3,89786,9021,9,5,7,10,5,5,5,1,6,9,8,Male,Tier 3,Online,98807,0.9087008005505682,Silent,Low,6.5200000000000005
48,139293,6.2,7,2.8,10,5,9,15,144425,143809,5,8,1,2,3,6,3,8,4,6,8,Female,Tier 3,Store,288234,0.5010685762262606,GenX,Middle,6.04
68,29071,6.7,3,2.7,5,2,5,10,88522,33353,6,9,7,7,10,5,10,4,2,8,8,Female,Tier 3,Store,121875,0.7263343589743589,Silent,Low,4.619999999999999
26,100517,4.8,9,3.7,9,10,43,1,77325,79776,1,8,6,3,5,5,9,5,6,9,9,Other,Tier 3,Store,157101,0.4921992858097657,Millennial,Lower-Mid,6.460000000000001
48,125240,7.3,10,1.6,8,2,25,11,142657,56703,4,3,6,8,9,9,3,8,4,1,1,Female,Tier 1,Store,199360,0.7155748394863564,GenX,Middle,5.24
31,17118,5.6,1,2.4,3,7,10,7,56270,87803,8,5,3,7,9,6,1,10,10,4,10,Female,Tier 2,Store,144073,0.3905658936788989,Millennial,Low,4.72
66,146735,9.6,14,1.7,7,5,14,12,72356,28079,4,0,2,7,9,2,5,2,8,3,7,Other,Tier 3,Store,100435,0.7204261462637527,Silent,Middle,6.58
54,77408,5.0,7,2.3,4,4,19,1,117665,110006,6,7,3,8,2,9,2,3,8,6,10,Other,Tier 3,Store,227671,0.51682032406411,Boomer,Lower-Mid,4.0600000000000005
19,66786,8.0,4,2.0,8,8,13,1,122327,8461,10,5,6,8,5,5,2,2,8,6,2,Other,Tier 2,Online,130788,0.9353075205676362,GenZ,Lower-Mid,6.8
69,96271,9.9,7,1.8,7,3,43,3,23172,20743,5,3,6,4,9,9,7,9,7,8,5,Male,Tier 2,Online,43915,0.5276556985084823,Silent,Lower-Mid,6.32
65,34158,8.4,9,3.0,3,3,20,17,68689,84416,1,8,2,3,5,6,2,8,1,6,4,Female,Tier 1,Store,153105,0.4486398223441429,Boomer,Low,5.16
63,46087,4.2,9,0.1,7,8,43,2,146376,37413,3,7,5,6,2,1,7,3,7,3,3,Other,Tier 3,Store,183789,0.7964350423583566,Boomer,Low,4.7
31,103114,4.0,1,4.2,6,2,26,6,30965,65657,2,3,1,2,10,9,9,5,2,7,6,Male,Tier 1,Store,96622,0.32047566806731387,Millennial,Lower-Mid,4.04
76,199193,6.9,10,1.6,6,3,29,5,41507,63461,7,3,6,4,3,8,6,2,3,3,9,Male,Tier 2,Store,104968,0.395425272463989,Silent,Upper-Mid,4.880000000000001
50,34874,6.1,13,3.1,10,4,6,0,19688,23526,5,3,1,2,8,1,8,5,9,8,3,Male,Tier 1,Store,43214,0.455593094830379,GenX,Low,5.86
52,98443,7.0,12,3.2,3,10,36,8,50064,107155,7,0,1,3,10,7,6,10,9,4,10,Other,Tier 3,Store,157219,0.3184347947767127,Boomer,Lower-Mid,6.04
75,55821,8.4,4,2.1,4,3,14,11,146774,120339,10,2,6,2,4,5,2,5,9,3,8,Other,Tier 1,Store,267113,0.549482803158214,Silent,Low,5.180000000000001
56,130675,6.2,7,3.1,4,8,15,6,70865,61342,9,8,6,5,2,3,5,1,2,3,4,Other,Tier 3,Store,132207,0.5360154908590317,Boomer,Middle,5.5
75,75582,4.7,10,1.1,6,6,42,0,24609,78611,6,2,4,7,10,2,4,7,1,5,8,Female,Tier 3,Store,103220,0.2384130982367758,Silent,Lower-Mid,4.5
64,137603,6.4,6,1.8,9,3,19,19,41877,131188,5,5,1,8,2,9,8,3,9,8,6,Male,Tier 2,Store,173065,0.2419726692283246,Boomer,Middle,5.32
68,168859,9.0,9,2.2,5,7,48,3,8557,127580,9,4,4,6,9,7,2,4,7,1,8,Female,Tier 2,Store,136137,0.06285579967238884,Silent,Upper-Mid,6.44
37,210775,6.1,13,3.1,8,4,37,5,136928,117247,1,8,3,9,10,2,8,4,6,2,9,Male,Tier 3,Store,254175,0.538715451952395,GenX,High,5.46
19,167777,10.3,7,2.1,5,3,19,15,148235,104456,5,1,2,7,2,5,8,9,5,6,6,Male,Tier 2,Store,252691,0.5866255624458331,GenZ,Upper-Mid,6.140000000000001
68,84381,7.8,3,2.3,6,2,21,14,36165,108296,10,3,4,6,10,1,4,6,3,5,5,Male,Tier 3,Store,144461,0.25034438360526373,Silent,Lower-Mid,5.180000000000001
58,126800,7.6,7,3.6,6,8,5,2,95759,1660,10,2,3,5,5,9,5,1,5,4,3,Female,Tier 2,Online,97419,0.9829602028351759,Boomer,Middle,6.56
36,145805,4.9,10,3.0,4,8,43,17,114751,93055,4,9,5,10,9,9,5,8,9,8,2,Male,Tier 2,Store,207806,0.5522025350567356,GenX,Middle,4.96
76,190725,5.7,14,5.5,10,2,39,18,11476,114963,6,7,2,10,7,6,1,5,4,6,2,Male,Tier 2,Store,126439,0.09076313479227137,Silent,Upper-Mid,5.779999999999999
54,97018,7.0,5,1.3,10,9,19,12,15780,46280,6,2,7,1,8,2,2,6,3,1,4,Other,Tier 2,Store,62060,0.2542700612310667,Boomer,Lower-Mid,6.859999999999999
35,115592,5.9,14,0.8,5,7,4,19,100509,122885,1,6,4,1,2,5,4,9,9,5,4,Female,Tier 1,Store,223394,0.4499180819538573,Millennial,Middle,4.92
33,106626,8.5,2,5.0,4,6,10,13,25846,122844,9,0,7,3,5,6,5,3,1,6,4,Other,Tier 2,Store,148690,0.17382473602797768,Millennial,Lower-Mid,6.4
21,101217,6.4,10,2.8,2,3,1,13,87243,105400,1,8,7,4,10,9,6,5,2,5,2,Female,Tier 1,Store,192643,0.45287396894774273,GenZ,Lower-Mid,4.12
29,178324,4.8,3,4.2,2,3,29,7,78118,113528,5,0,3,8,10,1,10,2,10,5,2,Male,Tier 1,Store,191646,0.4076161255648435,Millennial,Upper-Mid,3.7600000000000002
46,219404,6.7,6,1.2,8,4,7,10,144349,59103,4,3,5,5,5,8,4,2,6,4,4,Other,Tier 1,Store,203452,0.7094990464581327,GenX,High,5.319999999999999
24,87799,5.4,13,1.9,4,9,39,11,87740,127802,6,2,2,10,8,2,2,9,1,3,6,Female,Tier 1,Store,215542,0.40706683616186173,GenZ,Lower-Mid,5.14
31,77185,7.5,6,2.7,9,8,7,0,109759,22955,10,7,4,9,5,3,3,4,8,3,10,Female,Tier 2,Online,132714,0.8270340732703407,Millennial,Lower-Mid,6.94
72,224385,5.1,7,2.5,6,2,16,8,12068,141633,9,5,2,9,10,1,8,10,7,8,9,Male,Tier 2,Store,153701,0.07851607992140584,Silent,High,4.14
29,56538,9.8,6,2.4,5,5,38,19,1273,70100,8,6,6,8,4,7,8,3,1,2,2,Male,Tier 1,Store,71373,0.017835876311770558,Millennial,Low,6.4
52,35343,3.1,9,0.4,7,10,34,13,106769,149200,3,1,2,1,6,4,2,6,2,10,2,Other,Tier 2,Store,255969,0.4171169165016076,Boomer,Low,4.72
22,226470,5.5,14,2.4,6,6,29,19,51168,121694,9,5,6,3,5,7,7,7,9,5,9,Male,Tier 2,Store,172862,0.2960049056472793,GenZ,High,5.08
34,187304,6.5,5,2.9,4,5,0,13,91486,109317,6,2,6,6,4,9,9,7,4,2,3,Male,Tier 3,Store,200803,0.45560076293680873,Millennial,Upper-Mid,4.9799999999999995
75,135026,5.2,5,2.1,10,1,4,12,52384,8596,3,6,7,2,8,3,6,2,5,9,2,Female,Tier 3,Hybrid,60980,0.8590357494260413,Silent,Middle,4.7
